predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,travel,weather,gsm,amusement,system
2014-04-13,AS14.06,2014-04-11-2014-04-12,6.5,0,1,8.0,0.1,1.0,0.21991447056191354,0.06378844907576287,0.020952922453703695,0.0005216203703703704,0.025298269675925928,0.0009930960648148147,9.30613425925926e-05,0.0,0.048004456018518535,0.001771255787037037
2014-04-14,AS14.06,2014-04-12-2014-04-13,7.25,1,0,7.35,-0.55,0.625,0.28932688226805875,0.06866907986639825,0.027394270833333338,0.0,0.01907311342592593,0.002753912037037037,9.30613425925926e-05,0.09090909090909093,0.015320515046296296,0.008606701388888891
2014-04-15,AS14.06,2014-04-13-2014-04-14,7.0,1,0,6.875,-0.875,0.5,0.2617422354149672,0.07015867476524025,0.035036446759259265,0.00017033564814814816,0.016503674768518523,0.0023436863425925925,0.0,0.18181818181818185,0.007415306712962959,0.01355854166666667
2014-04-16,AS14.06,2014-04-14-2014-04-15,7.6,1,0,7.125,-0.325,0.675,0.1896532724692267,0.06483601851319824,0.033988252314814824,0.0005849537037037037,0.020270416666666673,0.00010533564814814816,6.976851851851851e-05,0.36363636363636365,0.009497777777777772,0.01506151041666667
2014-04-17,AS14.06,2014-04-15-2014-04-16,6.8,1,0,7.3,-0.2,0.5,0.1728143459714092,0.13119053239899653,0.060425428240740764,0.0005216782407407407,0.03711178819444445,0.0005719502314814814,6.976851851851851e-05,0.3181818181818182,0.02028076967592592,0.019704704861111116
2014-04-18,AS14.06,2014-04-16-2014-04-17,6.25,0,1,7.199999999999999,0.1,0.5,0.14836788864451717,0.16355469328523786,0.06396892361111113,0.0018315509259259261,0.03688263888888889,0.0006824710648148148,0.0,0.09090909090909093,0.03277814236111112,0.014685480324074074
2014-04-19,AS14.06,2014-04-17-2014-04-18,6.8,0,1,6.525,-0.4,0.55,0.14894308393452438,0.11218148149411987,0.04604935185185185,0.0017827777777777779,0.021268061342592594,0.002136747685185185,0.0,0.18181818181818182,0.03059907407407409,0.007735219907407404
2014-04-20,AS14.06,2014-04-18-2014-04-19,8.2,0,1,6.525,-0.4,0.55,0.12223968216318787,0.0711066666783558,0.03793608796296295,5.828703703703704e-05,0.00637953125,0.002593472222222222,0.0,0.31818181818181823,0.018786770833333334,0.007589953703703701
2014-04-21,AS14.06,2014-04-19-2014-04-20,7.0,1,0,7.5,0.4,0.7,0.06396072796934868,0.06211462384986655,0.025608883101851852,0.0,0.018258732638888896,0.0006725810185185183,0.0,0.18181818181818185,0.014008518518518517,0.004062424768518518
2014-04-22,AS14.06,2014-04-20-2014-04-21,6.6,1,0,7.6,0.4,0.7,0.053948469860977066,0.07316373842733877,0.024992899305555562,0.0,0.030372910879629636,0.0008279456018518517,0.0,0.04545454545454546,0.021248096064814828,0.0008172280092592592
2014-04-23,AS14.06,2014-04-21-2014-04-22,7.0,1,0,6.8,-0.1,0.6,0.11136858589589677,0.12860849536127514,0.06119598958333336,0.00025443287037037036,0.021672123842592594,0.0021644618055555553,0.0,0.36363636363636365,0.037743425925925944,0.009698964120370367
2014-04-24,AS14.06,2014-04-22-2014-04-23,7.75,1,0,6.8,-0.2,0.7,0.13911257722776366,0.14372160878584342,0.07585950231481482,0.0008497743055555557,0.02321471643518519,0.0024468344907407403,0.0001538310185185185,0.5,0.03686976273148149,0.011548877314814812
2014-04-25,AS14.06,2014-04-23-2014-04-24,6.4,0,1,7.375,-0.125,0.775,0.18471893400500677,0.09804651040997774,0.05503677083333332,0.0006185821759259261,0.020295682870370375,0.0023144212962962958,0.00024131365740740743,0.5454545454545455,0.019446516203703704,0.008238159722222221
2014-04-26,AS14.06,2014-04-24-2014-04-25,7.5,0,1,7.075,-0.625,0.575,0.25035525633706696,0.08892152777286594,0.04107796296296296,0.00036860532407407404,0.024084641203703704,0.002682077546296296,8.748263888888891e-05,0.5,0.016513599537037037,0.010859230324074074
2014-04-27,AS14.06,2014-04-25-2014-04-26,7.2,0,1,6.95,-0.5,0.7,0.2357986111111111,0.0843029976912119,0.03389528356481481,0.0011344502314814813,0.02266186921296296,0.006825376157407408,0.0,0.6363636363636364,0.01662962962962963,0.008700625000000003
