,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-04-04,6.4,-1.2,0.2,0.22727035660896044,3653.3700008392334,5.0,0.0,1121.6890000000003,2809.4359999999997,809.7279999999997,0,0,0,148.852,141.32000000000005,0.0,0,0.0,0
2014-04-05,7.4,0.0,0.6,0.3219197224805253,13067.926001548765,9.0,1.0,1957.0869999999984,2309.659,794.4839999999999,0,0,0,100.897,258.611,388.07099999999997,0,0.0,0
2014-04-06,4.5,-1.0,-1.25,0.21520952016085249,3649.967998504639,6.0,0.0,576.3849999999999,1224.322,618.9800000000002,0,0,0,30.011,391.54200000000014,0.0,0,0.0,0
2014-04-07,6.8,0.0,0.6,0.13652373439609958,6366.52699828148,2.0,0.0,1482.948,3761.179000000001,737.916,0,0,0,106.148,2008.184,0.0,0,0.0,0
2014-04-08,6.25,-0.25,0.5,0.261951037621564,4079.151999473573,10.0,1.0,1184.7779999999993,2265.855,193.48,0,0,0,134.434,636.2529999999998,0.0,0,0.0,0
2014-04-09,7.25,-0.5,0.25,0.24720984804489024,5757.426000595092,12.0,1.0,1427.0219999999995,2255.544999999999,627.2359999999999,0,0,0,61.39699999999999,294.32099999999997,0.0,0,0.0,0
2014-04-10,7.25,0.25,0.75,0.2607506038432932,7844.238998651504,1.0,1.0,1303.4519999999998,2726.237,695.324,0,0,0,141.214,566.807,525.113,0,2.045,0
2014-04-11,6.5,-0.5,0.5,0.4244814273084368,5810.030001163483,7.0,1.0,1548.1919999999993,2343.792999999999,700.7239999999998,0,0,0,136.128,319.64499999999987,630.9290000000002,0,0.0,0
2014-04-12,6.0,-2.0,-1.0,0.3783017333120428,3658.819001197815,6.0,1.0,1826.6679999999994,1516.7670000000005,0.0,0,0,0,11.015999999999998,157.19199999999995,362.18500000000006,0,6.985999999999999,0
2014-04-13,7.2,-0.6,0.4,0.2898201182828,2174.870997667313,1.0,0.0,510.91299999999984,855.2189999999997,371.52,0,0,0,79.11200000000002,123.07099999999996,159.64600000000002,0,0.0,0
2014-04-14,8.0,0.75,1.0,0.18707405017212794,2773.0430009365086,8.0,7.0,809.9719999999996,1822.477,95.772,0,0,0,21.182,56.817,0.0,0,84.48800000000001,0
2014-04-15,7.25,-0.5,0.5,0.1736288831786874,701.2870004177097,14.0,1.0,98.26600000000002,445.917,19.658,0,0,0,0.0,25.386,0.0,0,0.0,0
2014-04-16,6.666666666666668,-0.3333333333333333,0.3333333333333333,0.3532763532763534,109.28399968147278,16.0,1.0,125.13299999999998,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0
2014-04-17,6.5,0.25,0.0,0.4700854700854705,41.23499965667722,10.0,7.0,2.007,37.601,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0
