,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-04-16,8.5,0.75,0.75,0.13353057634705043,4246.232999801636,7.0,0.0,1230.1160000000002,2011.7489999999998,2182.1400000000003,0,0,0.0,47.742999999999995,363.157,243.92900000000003,0,0.0,0.0
2014-04-17,8.5,0.5,0.5,0.06720556162513883,4340.205000877383,4.0,0.0,1464.9690000000003,1255.765,1050.2759999999998,0,0,0.0,17.195,0.0,149.346,0,0.0,0.0
2014-04-18,7.0,-1.0,1.0,0.13305988826478973,8390.177999973299,2.0,1.0,987.7609999999999,2287.9570000000003,3508.627,0,0,0.0,130.114,159.728,100.33500000000001,0,0.0,0.0
2014-04-21,7.0,-1.75,-0.25,0.029860055442116274,4231.040000200271,1.0,0.0,157.154,3546.5799999999995,313.471,0,0,0.0,45.141000000000005,0.0,0.0,0,0.0,0.0
2014-04-23,7.0,-0.2,0.0,0.11251810370003702,5594.706999063487,3.0,1.0,912.164,1907.8740000000003,824.4970000000001,0,0,0.0,288.339,106.273,179.338,0,0.0,0.0
2014-04-24,8.0,0.0,0.5,0.06199745012223154,4941.214999198913,9.0,0.0,1261.81,2787.632000000001,413.148,0,0,0.0,26.28,112.34,24.266,0,0.0,0.0
2014-04-25,8.0,0.0,1.0,0.13350209975654284,18788.159000635154,6.0,1.0,1097.7030000000002,3378.6989999999996,651.248,0,0,0.0,236.387,349.70599999999996,132.85,0,0.0,0.0
2014-04-27,7.0,-0.5,0.0,0.04827651631167715,5141.0339994430515,4.0,0.0,1398.979,1065.272,646.497,0,0,0.0,16.711,403.20899999999995,0.0,0,447.418,0.0
2014-04-28,7.5,0.25,0.25,0.06371385793880942,7088.695999860767,7.0,0.0,2309.1839999999993,2618.0609999999997,4963.498,0,0,0.0,31.539,0.0,70.423,0,0.0,0.0
2014-04-29,8.0,1.0,0.6666666666666666,0.10983779706651793,2564.853999614717,5.0,0.0,93.159,2002.4339999999997,506.892,0,0,0.0,102.58099999999999,0.0,0.0,0,0.0,0.0
2014-04-30,7.0,0.0,0.6666666666666666,0.08127054335939998,7621.398999691013,6.0,3.0,482.125,1788.7890000000002,651.805,0,0,0.0,42.578,0.0,103.49000000000001,0,0.0,0.0
2014-05-01,7.0,-1.0,0.0,0.1479701336183231,3929.9689993858346,9.0,0.0,544.3810000000001,2831.2960000000003,863.8289999999995,0,0,0.0,40.7,0.0,0.0,0,0.0,0.0
2014-05-02,7.25,-0.25,0.0,0.09364718407023619,3621.9930009841914,10.0,0.0,585.3790000000001,2228.205,759.5340000000002,0,0,0.0,40.260000000000005,0.0,89.95499999999998,0,0.0,0.0
2014-05-03,7.5,-1.0,0.5,0.08217935897341166,2209.7899997234335,2.0,0.0,272.89,1717.7990000000002,199.43600000000006,0,0,0.0,16.111,0.0,0.0,0,0.0,0.0
2014-05-04,8.666666666666666,0.3333333333333333,1.0,0.11628094765606733,4015.8839995861053,1.0,1.0,390.16499999999996,2605.712,236.73899999999998,0,0,0.0,166.292,430.094,0.0,0,0.0,0.0
2014-05-05,7.0,-0.5,0.0,0.035089340366364026,5759.754000186917,21.0,0.0,1561.0700000000002,3659.5919999999987,2165.4269999999997,0,0,0.0,35.454,341.93300000000005,0.0,0,0.0,0.0
2014-05-07,6.0,-1.0,-0.25,0.06833858284161863,3372.444998979568,4.0,0.0,725.7189999999999,2027.831,589.095,0,0,0.0,46.36699999999999,1.0070000000000001,113.693,0,0.0,0.0
2014-05-08,6.0,-1.0,-0.25,0.11164228256716867,5126.648000478743,13.0,2.0,2509.9369999999994,3658.1549999999984,487.702,0,0,0.0,66.38,0.0,0.0,0,0.0,0.0
2014-05-09,7.75,-0.25,0.75,0.0774799083560095,5151.195997714999,9.0,0.0,1177.3310000000004,2304.919999999999,1143.8260000000002,0,0,0.0,32.406,0.0,575.6669999999999,0,0.0,0.0
2014-05-10,7.25,-0.75,0.5,0.13163296857853618,4791.854000568391,6.0,0.0,748.367,2962.648000000001,3210.226000000001,0,0,0.0,52.517,1881.1550000000002,666.5790000000001,0,0.0,0.0
2014-05-11,7.2,-1.4,0.2,0.09932764876165294,2117.0530004501343,6.0,0.0,403.986,1289.197,418.114,0,0,6.0360000000000005,221.782,0.0,0.0,0,0.0,0.0
2014-05-12,7.2,-0.6,0.2,0.11047802993722843,825.7639997005468,0.0,0.0,0.0,552.23,274.275,0,0,0.0,19.545,0.0,0.0,0,0.0,0.0
