,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-04-18,5.8,-0.2,0.0,0.03475107975080799,10498.70799779892,0.0,0.0,2534.023999999999,2410.253000000001,233.807,204.44199999999995,974.711,0.0,51.486,1592.8890000000006,143.316,9.035,1304.114,71.178
2014-04-19,6.75,-0.5,0.3333333333333333,0.020545114412761075,6235.212999582291,1.0,0.0,976.0549999999998,816.547,284.044,24.537,0.0,0.0,48.751,2019.8690000000004,202.421,18.08,1162.0819999999997,22.188000000000002
2014-04-20,7.8,-0.4,1.0,0.03128380739640309,5530.367001056672,0.0,0.0,821.7469999999997,172.10399999999998,278.96500000000003,0.0,211.4,0.0,46.487,1985.2899999999995,0.0,0.0,781.87,0.0
2014-04-21,8.0,-0.25,1.0,0.07565666982961561,4831.646000623702,0.0,0.0,1067.223,1165.481,57.391000000000005,0.0,67.43900000000001,0.0,46.431999999999995,1362.6459999999997,171.58300000000003,43.577,256.488,39.01
2014-04-22,7.25,-0.75,1.0,0.15725290411542997,15713.050998926155,0.0,0.0,7992.442999999997,2765.2219999999998,1580.793,0.0,47.306999999999995,0.0,46.479000000000006,2267.3469999999993,185.81,0.0,20.337,44.756
2014-04-23,7.0,0.3333333333333333,1.0,0.0951148533806444,9310.856999874115,0.0,1.0,4591.194999999999,3049.582000000001,142.137,47.781,93.535,0.0,50.004,2384.599,169.14499999999998,16.097,0.0,53.44
2014-04-24,8.0,-0.2,1.2,0.11913178112779042,11309.896000862122,0.0,0.0,3088.85,3579.205999999999,417.57599999999996,0.0,82.664,0.0,52.495999999999995,2900.796,0.0,0.0,1800.1179999999997,130.565
2014-04-25,7.0,-0.2,1.0,0.13038495753560778,4424.054999589917,0.0,0.0,3085.3910000000014,863.9889999999999,34.246,22.16,37.242999999999995,0.0,58.244,1666.3220000000003,89.547,0.0,10.033,62.71
2014-04-26,8.0,0.0,1.0,0.0330103700922375,4114.4489998817435,0.0,0.0,779.3349999999996,558.98,77.90700000000001,24.242,59.43299999999999,23.264,56.092,1833.679,129.18,40.239000000000004,0.0,104.55700000000002
2014-04-27,7.25,0.25,0.5,0.053142000214668944,13994.419999837875,0.0,0.0,966.298,1582.3859999999997,558.951,27.411999999999995,51.331999999999994,0.0,56.367999999999995,1685.4180000000001,182.12499999999997,24.225,236.878,170.37199999999999
2014-04-28,7.5,-0.5,1.0,0.09235672736208862,2569.507999897006,0.0,0.0,1641.6909999999998,676.588,74.999,0.0,0.0,0.0,673.0500000000001,290.841,81.965,0.0,7.022,0.0
2014-04-29,7.0,-0.2,0.8,0.0,0.0,0.0,0.0,9.48,24.046000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-30,6.2,-0.2,0.2,0.030598256251653227,1370.197999715805,0.0,0.0,212.45499999999998,380.809,0.0,0.0,0.0,0.0,23.65,792.076,0.0,59.238,12.065,0.0
2014-05-01,6.4,-0.6,0.4,0.057490928556129715,8454.422998905184,0.0,1.0,6414.530999999995,2024.1279999999997,455.10499999999996,89.15299999999999,621.9910000000001,0.0,252.731,2350.037999999999,82.91300000000001,37.830000000000005,0.0,40.242
2014-05-02,6.8,-0.5,1.0,0.08226363403733761,8815.100000619885,1.0,0.0,3910.6259999999997,2619.451,109.002,5.023,202.949,0.0,218.45100000000002,2816.699,30.166,84.101,25.779000000000003,0.0
2014-05-03,7.4,0.0,1.0,0.054198748079751564,7978.536000013354,2.0,0.0,3301.6580000000017,2420.192,144.737,12.035,466.36099999999993,0.0,53.65500000000001,1904.8290000000004,0.0,46.672,217.981,43.93
2014-05-04,6.8,-0.4,0.6666666666666666,0.029219101387488376,8414.128998994829,0.0,0.0,2362.658000000001,1270.993,527.476,0.0,371.341,0.0,167.92399999999998,1541.5349999999996,118.765,0.0,1047.9259999999997,30.084
2014-05-05,7.0,0.5,1.0,0.06396706485711144,6217.170999526979,0.0,0.0,1303.5769999999998,1317.1710000000003,208.636,8.033,306.696,0.0,531.512,1655.1580000000004,47.757,83.581,454.03600000000006,53.47
2014-05-07,6.333333333333333,0.0,-0.25,0.027966857841785986,6894.351999998094,1.0,0.0,2543.5919999999996,1530.4950000000001,67.793,27.476999999999997,409.98,0.0,107.934,2172.2390000000005,160.39600000000002,33.676,0.0,9.186
2014-05-08,6.5,0.0,0.5,0.03576887078168944,2669.583000421525,0.0,0.0,2596.097000000001,1174.962,0.0,0.0,148.86700000000002,0.0,26.128,1240.5869999999995,0.0,0.0,0.0,0.0
