predict_day,user,window,true_mood,mood,arousal,valence,activity,screen,communication,social,travel,gsm,amusement,system
2014-04-06,AS14.07,2014-04-05-2014-04-05,6.75,6.0,0.0,0.6666666666666666,0.2313065813088305,0.062237129625346964,0.015946226851851847,0.014342372685185182,0.0017279861111111113,0.8235294117647058,0.004266724537037037,0.02296188657407408
2014-04-07,AS14.07,2014-04-06-2014-04-06,5.4,6.75,-0.75,1.0,0.05631576348488115,0.08861812501041977,0.03219960648148148,0.018475648148148147,0.0,0.29411764705882354,0.027837916666666667,0.010230416666666664
2014-04-08,AS14.07,2014-04-07-2014-04-07,6.8,5.4,-0.6,0.2,0.0805241620390383,0.1950927546234043,0.06423228009259259,0.04631528935185185,0.0,0.05882352941176471,0.06581087962962963,0.02265164351851852
2014-04-09,AS14.07,2014-04-08-2014-04-08,6.4,6.8,-0.4,0.6,0.07680102095483,0.11257657406782658,0.08344751157407411,0.006178530092592593,0.0,0.05882352941176471,0.009266701388888887,0.009988923611111113
2014-04-10,AS14.07,2014-04-09-2014-04-09,6.2,6.4,-1.0,0.6,0.0707902001380262,0.15892813656617094,0.026862881944444444,0.00738525462962963,0.0,0.2352941176470588,0.013746446759259262,0.009655949074074072
2014-04-19,AS14.07,2014-04-18-2014-04-18,7.0,5.2,-1.0,-0.4,0.047270114942528745,0.07600163194868302,0.041157638888888896,0.007457881944444444,0.0,0.17647058823529413,0.011681493055555556,0.010493113425925928
2014-04-20,AS14.07,2014-04-19-2014-04-19,3.0,7.0,0.25,0.75,0.0031254706183548703,0.02373836806250944,0.012550011574074071,0.004453055555555557,0.0,0.0,0.001603263888888889,0.002534826388888889
2014-04-21,AS14.07,2014-04-20-2014-04-20,6.6,3.0,-2.0,-1.0,0.08680555555555558,0.07769702547402288,0.024095150462962973,0.009839733796296296,0.0,0.0,0.00016309027777777776,0.0011532870370370373
2014-04-22,AS14.07,2014-04-21-2014-04-21,6.0,6.6,-0.4,0.8,0.0617854683195592,0.10669746526137552,0.06382174768518521,0.03045813657407408,0.008506851851851852,0.0,0.028694872685185183,0.012299525462962969
2014-04-23,AS14.07,2014-04-22-2014-04-22,6.0,6.0,-0.2,0.4,0.09099018199233716,0.06607351851408133,0.03159715277777779,0.0013711805555555554,0.0,0.1176470588235294,0.019105833333333332,0.01219289351851852
2014-04-24,AS14.07,2014-04-23-2014-04-23,5.6,6.0,-0.6666666666666666,0.0,0.07537353651992687,0.13637313657612712,0.09010813657407414,0.016195185185185184,0.0009411111111111113,0.29411764705882354,0.005715046296296296,0.016848078703703712
2014-04-25,AS14.07,2014-04-24-2014-04-24,3.333333333333333,5.6,-0.6,0.4,0.15798611111111102,0.03673188657120423,0.0411899537037037,0.002485196759259259,0.0,0.2352941176470588,0.0,0.00518159722222222
2014-04-26,AS14.07,2014-04-25-2014-04-25,5.4,3.333333333333333,0.3333333333333333,-0.6666666666666666,0.07604166666666665,0.06300616898470454,0.02388423611111112,0.010042858796296295,0.0,0.35294117647058826,0.016023148148148147,0.009615034722222221
2014-04-27,AS14.07,2014-04-26-2014-04-26,6.0,5.4,-0.4,-0.2,0.01891573906980188,0.08835288196526199,0.05561934027777778,0.010870231481481479,0.0,0.0,0.0037756944444444452,0.010174293981481486
2014-04-28,AS14.07,2014-04-27-2014-04-27,6.75,6.0,-0.6,0.4,0.013407752824023428,0.10795557872288752,0.05682333333333334,0.021218171296296287,0.0,0.1176470588235294,0.005113032407407408,0.006849143518518518
2014-04-29,AS14.07,2014-04-28-2014-04-28,5.0,6.75,0.25,0.75,0.09448967086834736,0.16616645837271654,0.08454149305555557,0.01898293981481481,1.162037037037037e-05,0.7058823529411765,0.01382667824074074,0.03958672453703704
2014-04-30,AS14.07,2014-04-29-2014-04-29,5.0,5.0,-2.0,0.0,0.13463824767244986,0.07696194444817528,0.07139881944444441,0.010094548611111113,0.0,0.5882352941176471,0.010947800925925929,0.03236563657407409
2014-05-01,AS14.07,2014-04-30-2014-04-30,5.0,5.0,-2.0,0.5,0.02414791881612267,0.08330611112217115,0.11946405092592592,0.004847638888888889,0.0,0.0,0.01663075231481482,0.015016572916666669
2014-05-02,AS14.07,2014-05-01-2014-05-01,6.2,5.0,-1.6666666666666667,-0.3333333333333333,0.10358452683650247,0.06297520834262724,0.047583530092592564,0.009456261574074077,0.0,0.0,0.005005486111111111,0.005496284722222221
2014-05-03,AS14.07,2014-05-02-2014-05-02,5.666666666666668,6.2,-0.6,0.6,0.059104642201233126,0.0689948726748979,0.07053748842592594,0.009586261574074077,0.0,0.0,0.001929247685185185,0.022732523148148148
2014-05-04,AS14.07,2014-05-03-2014-05-03,8.0,5.666666666666668,-0.6666666666666666,0.0,0.07569444444444444,0.020807986107689358,0.003404016203703705,0.01009259259259259,0.0,0.05882352941176471,0.003513634259259259,0.0033571296296296296
